Object ID	Total Intensity 53BP1 647	Mean Intensity 53BP1 647	Area 	Center X 	Center Y 	Parent Object ID (MO)	Parent Trace ID
3341	5901	178.81818	33	645	907.5	4536	-1
3342	21491	198.99074	108	683.5	924.5	4539	-1
3343	6871	196.31429	35	668	934.5	4539	-1
3344	2374	158.26666	15	1544.5	984	4541	-1
3345	8035	243.48485	33	770.5	948.5	4542	-1
3346	11964	332.33334	36	779.5	956	4542	-1
3347	2785	185.66667	15	781.5	973	4542	-1
3348	3717	168.95454	22	759.5	979	4542	-1
3349	3355	159.7619	21	1037.5	955	4544	-1
3350	5171	161.59375	32	1150.5	950	4545	-1
3351	54155	475.04385	114	167.5	999.5	4550	-1
3352	3440	172	20	205.5	1020	4550	-1
3353	15812	179.68182	88	1253.5	1011.5	4551	-1
3354	10341	235.02272	44	1474	1017.5	4552	-1
3355	2202	169.38461	13	1439	1021	4552	-1
3356	3116	155.8	20	1855	1031	4553	-1
3357	15672	159.91837	98	640	1017.5	4554	-1
3358	1566	156.60001	10	664.5	1015	4554	-1
3359	44298	323.34308	137	1606.5	1043	4558	-1
3360	4484	172.46153	26	924.5	1019.5	4559	-1
3361	3461	173.05	20	905.5	1034	4559	-1
3362	7139	166.02325	43	938.5	1036	4559	-1
3363	32119	165.56186	194	1050	1045	4562	-1
3364	2282	163	14	1392.5	1062	4563	-1
3365	82650	630.91602	131	1264.5	1078	4565	-1
3366	6030	182.72728	33	146	1087.5	4566	-1
3367	1688	153.45454	11	1915	1099	4567	-1
3368	12308.999	267.58694	46	642	1107.5	4572	-1
3369	5217	208.67999	25	615	1112.5	4572	-1
3370	51716	323.22501	160	1192.5	1117.5	4573	-1
3371	5011	192.73077	26	1179.5	1117.5	4573	-1
3372	51878	393.01514	132	1209	1128	4573	-1
3373	4604	184.16	25	710.5	1147	4575	-1
3374	12080.999	170.15492	71	1018	1125	4577	-1
3375	3116	155.8	20	1011.5	1131.5	4577	-1
3376	63058	650.08246	97	348	1121.5	4580	-1
3377	12258	231.28302	53	357	1134	4580	-1
3378	4392	183	24	344.5	1140.5	4580	-1
3379	1794	179.39999	10	362	1164.5	4580	-1
3380	17112	155.56363	110	1348	1158	4581	-1
3381	4203	175.125	24	911.5	1174.5	4583	-1
3382	14038	280.76001	50	919.5	1167	4584	-1
3383	7224	288.95999	25	924	1179	4584	-1
3384	3208	213.86667	15	930.5	1198	4584	-1
3385	1844	153.66667	12	1241.5	1177.5	4587	-1
3386	28535.998	163.06285	175	1740.5	1212.5	4590	-1
3387	1703	154.81818	11	795	1253	4591	-1
3388	3624	157.56522	23	1407.5	1221.5	4593	-1
3389	1735.0001	157.72728	11	1395.5	1234	4593	-1
3390	4926	164.2	30	1940	1226.5	4595	-1
3391	6411	152.64285	42	1929.5	1250.5	4595	-1
3392	31563	165.25131	191	1008.5	1239.5	4596	-1
3393	10969	174.11111	63	993	1242.5	4596	-1
3394	1589	158.89999	10	1012	1256	4596	-1
3395	3713	161.43478	23	1000.5	1261.5	4596	-1
3396	5071	158.46875	32	1329	1246.5	4599	-1
3397	3713	161.43478	23	1325	1275	4599	-1
3398	22223.002	164.61482	135	497	1261	4601	-1
3399	4261	163.88461	26	476	1266.5	4601	-1
3400	3169	211.26666	15	475	1277.5	4601	-1
3401	3270.0002	172.10527	19	488.5	1278.5	4601	-1
3402	2758	172.375	16	893.5	1245	4602	-1
3403	2423	186.38461	13	887.5	1261.5	4602	-1
3404	2049	157.61539	13	900	1270	4602	-1
3405	3147	185.11765	17	895	1274	4602	-1
3406	3077	153.85001	20	1635.5	1287	4607	-1
3407	1989	153	13	1622.5	1294	4607	-1
3408	11287	168.46269	67	1115	1293	4608	-1
3409	4572	163.28572	28	1135.5	1320.5	4608	-1
3410	3007	176.88235	17	1144.5	1320	4608	-1
3411	9270	162.63158	57	1442	1298	4609	-1
3412	6685	159.16667	42	1435.5	1304	4609	-1
3413	2877	159.83333	18	14.5	1339.5	4613	-1
3414	26161	175.57718	149	319.5	1317.5	4614	-1
3415	10984	219.67999	50	419.5	1355.5	4615	-1
3416	2265	188.75	12	408	1364	4615	-1
3417	1714	155.81818	11	802.5	1340	4617	-1
3418	1868	155.66667	12	795.5	1341.5	4617	-1
3419	15313	232.01515	66	1008.5	1346	4618	-1
3420	4078	203.89999	20	1020	1344	4618	-1
3421	7781	259.36667	30	1020.5	1353.5	4618	-1
3422	20353	162.82401	125	1689.5	1354	4620	-1
3423	5392	158.58824	34	1383	1367.5	4621	-1
3424	33396	521.8125	64	1093	1356.5	4623	-1
3425	18979	372.13727	51	1108.5	1372.5	4623	-1
3426	1888	171.63637	11	1095	1375	4623	-1
3427	3280	205	16	1105	1381	4623	-1
3428	24185	166.79311	145	661.5	1393.5	4629	-1
3429	2010	154.61539	13	94.5	1397.5	4630	-1
3430	3488	158.54546	22	99.5	1425.5	4630	-1
3431	3429	190.5	18	1200.5	1396	4633	-1
3432	24586	173.14084	142	1204	1416.5	4633	-1
3433	1720	172	10	1229	1410	4633	-1
3434	2021	168.41667	12	1200	1426	4633	-1
3435	3628	157.73914	23	1235	1429.5	4633	-1
3436	9877	167.40678	59	1221.5	1433.5	4633	-1
3437	3143	174.61111	18	1244.5	1439.5	4633	-1
3438	6851	207.60606	33	1631.5	1420	4634	-1
3439	23389	519.75555	45	1041	1409	4635	-1
3440	6687.9995	267.51999	25	1029	1426.5	4635	-1
3441	6296	233.18518	27	1024	1428.5	4635	-1
3442	24489	168.88965	145	690.5	1425.5	4636	-1
3443	3172	176.22223	18	324	1426.5	4637	-1
3444	3849	160.375	24	322	1435	4637	-1
3445	5485	161.32353	34	1151	1453.5	4638	-1
3446	13716	159.48837	86	773	1441.5	4639	-1
3447	2209	157.78572	14	758.5	1446	4639	-1
3448	2061	158.53847	13	1345	1441	4640	-1
3449	2947.0002	155.10527	19	1345.5	1450.5	4640	-1
3450	34050	378.33334	90	1102	1463.5	4642	-1
3451	5966	284.09525	21	1107	1476	4642	-1
3452	1990.9999	153.15384	13	1480	1486.5	4644	-1
3453	12240	154.93671	79	1279.5	1483	4647	-1
3454	4132	158.92308	26	1266	1480.5	4647	-1
3455	6142	161.63158	38	1286.5	1491.5	4647	-1
3456	31437	169.92973	185	1654	1481.5	4648	-1
3457	5565	168.63637	33	1655.5	1494	4648	-1
3458	5840.0005	157.83784	37	686	1482	4650	-1
3459	7703	248.48387	31	698.5	1491	4650	-1
3460	3789	157.875	24	695.5	1498.5	4650	-1
3461	27257.002	163.21558	167	162.5	1510.5	4655	-1
3462	3341	175.8421	19	231.5	1541.5	4660	-1
3463	4995	262.89474	19	244.5	1552.5	4660	-1
3464	12491	160.14102	78	1091.5	1522.5	4662	-1
3465	10612	168.44444	63	2046	1541	4663	-1
3466	37527	228.82317	164	690	1534	4664	-1
3467	8226	161.29411	51	677.5	1534	4664	-1
3468	9336	158.23729	59	677	1543	4664	-1
3469	1781	161.90909	11	1148	1548	4665	-1
3470	4314	179.75	24	1151	1552.5	4665	-1
3471	7635.9995	162.46808	47	1260	1551	4666	-1
3472	8164.9995	272.16666	30	753.5	1582	4667	-1
3473	21152	159.0376	133	111	1558.5	4668	-1
3474	6829	213.40625	32	130	1569	4668	-1
3475	1532	153.2	10	120.5	1580.5	4668	-1
3476	2142	178.5	12	110	1596	4668	-1
3477	2443	162.86667	15	305	1562.5	4672	-1
3478	1787	162.45454	11	319.5	1574	4672	-1
3479	85963	440.83591	195	1533.5	1586	4676	-1
3480	78603	451.74139	174	1455.5	1581.5	4677	-1
3481	3117	164.05263	19	837.5	1623	4680	-1
3482	6264	240.92308	26	413	1605	4683	-1
3483	5567	265.09525	21	390.5	1616.5	4683	-1
3484	4302	239	18	420.5	1617.5	4683	-1
3485	2204	200.36363	11	404	1626	4683	-1
3486	8439	175.8125	48	622	1635.5	4687	-1
3487	2169	154.92857	14	617	1642	4687	-1
3488	12503	183.86765	68	640	1648	4687	-1
3489	8788	156.92857	56	633.5	1654	4687	-1
3490	3606.9998	156.82608	23	621.5	1667	4687	-1
3491	3918.9998	156.75999	25	1263.5	1641.5	4690	-1
3492	6082	160.05263	38	1315.5	1654.5	4691	-1
3493	5568	174	32	208	1660	4692	-1
3494	2528	158	16	1400.5	1661	4695	-1
3495	2184	156	14	1407	1667	4695	-1
3496	6451	208.09677	31	403	1680.5	4698	-1
3497	8302	184.48889	45	391	1685.5	4698	-1
3498	10667	333.34375	32	386.5	1706.5	4698	-1
3499	34166	217.61783	157	890.5	1692.5	4700	-1
3500	5634	156.5	36	908	1689	4700	-1
3501	1948	162.33333	12	899.5	1702.5	4700	-1
3502	4488	166.22223	27	1580	1686.5	4701	-1
3503	19843	254.39743	78	1589.5	1704	4701	-1
3504	2897	170.41176	17	720	1724.5	4702	-1
3505	16579	186.2809	89	1069.5	1696.5	4704	-1
3506	1863	169.36363	11	1078.5	1702	4704	-1
3507	1555	155.5	10	1071	1708.5	4704	-1
3508	3900	156	25	1064	1720	4704	-1
3509	18693	455.92682	41	1281	1694.5	4706	-1
3510	15085.001	160.47873	94	1397	1719	4707	-1
3511	26674	174.33987	153	1318.5	1706.5	4709	-1
3512	2685	157.94118	17	1324	1717.5	4709	-1
3513	6801	178.97368	38	798	1713.5	4710	-1
3514	1925	160.41667	12	809	1713	4710	-1
3515	4453	159.03572	28	568	1748.5	4711	-1
3516	23050	165.82733	139	543.5	1764.5	4711	-1
3517	2463	175.92857	14	534	1768.5	4711	-1
3518	5027	167.56667	30	553	1772.5	4711	-1
3519	22328	348.875	64	1189	1734.5	4715	-1
3520	10689	190.875	56	1165.5	1736.5	4715	-1
3521	2319	154.60001	15	1182	1743.5	4715	-1
3522	3138	174.33333	18	1280.5	1781	4716	-1
3523	14916	171.44827	87	278	1760.5	4718	-1
3524	15636	164.58948	95	250	1787	4718	-1
3525	11924	158.98666	75	277	1784	4718	-1
3526	1593	159.3	10	273	1782	4718	-1
3527	39275	297.53787	132	1641	1784.5	4719	-1
3528	78597	633.8468	124	630	1767	4720	-1
3529	8028	163.83673	49	382	1791	4722	-1
3530	18269	358.2157	51	387	1810	4722	-1
3531	4152	230.66667	18	1038.5	1789.5	4723	-1
3532	9472	160.54237	59	1071	1796.5	4723	-1
3533	34081	180.32275	189	886	1792.5	4725	-1
3534	3503	194.61111	18	128	1812.5	4728	-1
3535	22334	455.79593	49	671.5	1795.5	4730	-1
3536	37042	463.02499	80	664	1806	4730	-1
3537	17279	164.5619	105	734	1813	4731	-1
3538	1975	151.92308	13	1995.5	1831	4732	-1
3539	3712	154.66667	24	1660.5	1828.5	4734	-1
3540	13724	280.08163	49	780.5	1844.5	4737	-1
3541	2029	156.07692	13	960	1853	4739	-1
3542	1761	160.09091	11	955	1855	4739	-1
3543	19929	252.26582	79	1325	1838.5	4740	-1
3544	3043	179	17	631.5	1850	4741	-1
3545	17430	305.78946	57	1039	1886.5	4745	-1
3546	35225	391.38889	90	1596	1890	4746	-1
3547	3737	162.47826	23	1902	1905.5	4747	-1
3548	3560	161.81818	22	1898	1920.5	4747	-1
3549	26117	466.375	56	535	1901.5	4748	-1
3550	6090	174	35	776	1912	4752	-1
3551	5557	163.44118	34	787.5	1917.5	4752	-1
3552	17550	337.5	52	341	1910	4755	-1
3553	2629	154.64706	17	350	1935.5	4755	-1
3554	2734	210.30769	13	1298	1961	4759	-1
3555	1762	176.2	10	422	1956	4760	-1
3556	1736	157.81818	11	989.5	1942.5	4761	-1
3557	35537	358.95959	99	1021.5	1950.5	4761	-1
3558	2048	170.66667	12	1007.5	1951.5	4761	-1
3559	10003	227.34091	44	1016	1960	4761	-1
3560	10064	159.74603	63	705.5	1947.5	4762	-1
3561	12807	164.19231	78	102	1959	4763	-1
3562	3573	162.40909	22	86	1960.5	4763	-1
3563	31796	481.75757	66	496.5	1966	4764	-1
3564	10069	223.75555	45	543.5	1989.5	4768	-1
3565	2787	232.25	12	564.5	1989	4768	-1
3566	60088	469.4375	128	553.5	1994	4768	-1
3567	2488	207.33333	12	536	1996.5	4768	-1
3568	18426	392.04254	47	292.5	2023	4770	-1
3569	61845	330.72192	187	622.5	2009	4771	-1
3570	6455	201.71875	32	1002	2004.5	4772	-1
3571	5121	213.375	24	994	2025	4772	-1
3572	5858	167.37143	35	18.5	2025.5	4773	-1
3573	2391	159.39999	15	902.5	2015.5	4774	-1
3574	50239	267.22873	188	2040.5	2017.5	4775	-1
3575	4393	156.89285	28	1351	2031	4777	-1
3576	32998	197.59282	167	1084	2037.5	4778	-1
3577	18798	391.625	48	440	2036	4781	-1
3578	2869	286.89999	10	773	2047	4785	-1
3579	11037	162.30882	68	1236.5	6	4791	-1
3580	5658	188.60001	30	1393	11	4794	-1
3581	3480	183.1579	19	443.5	15	4797	-1
3582	13394	209.28125	64	444.5	24	4797	-1
3583	3866	161.08333	24	2033	60.5	4801	-1
3584	11652	247.91489	47	452.5	80.5	4812	-1
3585	16125	177.1978	91	437	84	4812	-1
3586	3115	163.94737	19	692.5	85	4815	-1
3587	5774	180.4375	32	1059	100.5	4820	-1
3588	8055.0005	161.10001	50	1081.5	137	4820	-1
3589	10992	244.26666	45	1056	137	4820	-1
3590	2090	160.76923	13	1166	130	4825	-1
3591	14423	267.09259	54	514	145.5	4829	-1
3592	6595	193.97058	34	1553	142.5	4832	-1
3593	2583	161.4375	16	1533.5	174	4832	-1
3594	70694	654.5741	108	368.5	180	4834	-1
3595	17717	194.69231	91	1332.5	166.5	4835	-1
3596	7158.9995	188.39473	38	835.5	189.5	4836	-1
3597	1559	155.89999	10	829.5	193.5	4836	-1
3598	3808	238	16	220	181.5	4839	-1
3599	76764	783.30615	98	662	186	4841	-1
3600	3380	187.77777	18	660.5	222	4841	-1
3601	2571	183.64285	14	690.5	194	4844	-1
3602	2047	170.58333	12	899	240.5	4846	-1
3603	4151	197.66667	21	905	253	4846	-1
3604	8231	171.47917	48	1204	236	4849	-1
3605	5096	159.25	32	1211.5	237.5	4849	-1
3606	9987	243.58537	41	1219	242.5	4849	-1
3607	5354	214.16	25	1204.5	248.5	4849	-1
3608	15338	161.45264	95	548.5	236	4850	-1
3609	4997	185.07408	27	1451	251.5	4854	-1
3610	12722	169.62666	75	257	255.5	4857	-1
3611	8137.0005	159.54903	51	267	257	4857	-1
3612	5121	165.19354	31	275	256.5	4857	-1
3613	1584	158.39999	10	1331.5	278	4858	-1
3614	2343	167.35715	14	1210	308	4860	-1
3615	74783	453.23032	165	1369	289	4862	-1
3616	7324.9995	174.40475	42	1458.5	337.5	4867	-1
3617	2417	201.41667	12	635	332	4868	-1
3618	40477	232.62643	174	396.5	327	4870	-1
3619	45732.004	538.02356	85	281.5	331	4871	-1
3620	4786	165.03448	29	1532	332.5	4872	-1
3621	37317	433.91861	86	348	353	4878	-1
3622	5432	187.31035	29	332	353.5	4878	-1
3623	4085	157.11539	26	556	366.5	4879	-1
3624	5328	204.92308	26	945	378	4882	-1
3625	4020	211.57895	19	915.5	380.5	4882	-1
3626	3896	205.05263	19	917.5	387	4882	-1
3627	11541	209.83636	55	950	393	4882	-1
3628	3458	172.89999	20	941.5	398	4882	-1
3629	23817	165.39583	144	440.5	376.5	4884	-1
3630	2028	156	13	441.5	392.5	4884	-1
3631	15842	160.0202	99	1244	383.5	4885	-1
3632	9527	156.18033	61	1260.5	383.5	4885	-1
3633	23259	167.33093	139	1272.5	393.5	4885	-1
3634	55679	456.38525	122	243.5	381.5	4886	-1
3635	5998	272.63635	22	257	389	4886	-1
3636	2039.0001	156.84616	13	991.5	418	4891	-1
3637	18689	339.79999	55	886	422	4894	-1
3638	35296	504.22858	70	892.5	447.5	4894	-1
3639	27711	174.28302	159	639	421.5	4895	-1
3640	7732	161.08333	48	620	439.5	4895	-1
3641	3488	193.77777	18	322.5	439	4896	-1
3642	6063	159.55263	38	333.5	441	4896	-1
3643	12315	159.93506	77	353.5	443	4896	-1
3644	1783	162.09091	11	343	446	4896	-1
3645	3927	218.16667	18	1305	480	4899	-1
3646	4179	167.16	25	1741	480.5	4900	-1
3647	91975	813.93805	113	1051	495	4901	-1
3648	2101	175.08333	12	1212.5	483.5	4902	-1
3649	49433	338.58218	146	1404.5	483.5	4905	-1
3650	46066	447.24271	103	1408	498	4905	-1
3651	56182	360.14102	156	1481	484	4908	-1
3652	29119	179.74692	162	1479.5	502	4908	-1
3653	9046	173.96153	52	1488	518	4908	-1
3654	5202	157.63637	33	710	506.5	4909	-1
3655	11907	160.90541	74	422	528	4914	-1
3656	11147	157	71	433.5	533.5	4914	-1
3657	1557	155.7	10	409.5	537.5	4914	-1
3658	3371	177.42105	19	1223.5	546.5	4918	-1
3659	35225	395.78653	89	1396	571	4920	-1
3660	3962	233.05882	17	1040.5	575.5	4924	-1
3661	8201	164.02	50	1031	586	4924	-1
3662	1721	156.45454	11	1021.5	591.5	4924	-1
3663	4705	168.03572	28	1034	597	4924	-1
3664	1941	176.45454	11	1012	606	4924	-1
3665	2263	174.07692	13	1033	606.5	4924	-1
3666	4879	195.16	25	1026.5	608.5	4924	-1
3667	3399	199.94118	17	439.5	616	4929	-1
3668	4184	181.91304	23	345	606.5	4930	-1
3669	5527	153.52777	36	353.5	615.5	4930	-1
3670	1731	157.36363	11	945	602.5	4931	-1
3671	6298	179.94286	35	941.5	619.5	4931	-1
3672	9127	157.36208	58	1429	638	4933	-1
3673	11453	197.46552	58	1433.5	648	4933	-1
3674	1766	160.54546	11	1418.5	665.5	4933	-1
3675	8029	211.28947	38	1178.5	650	4935	-1
3676	2400	160	15	668	635	4936	-1
3677	16002.999	155.36893	103	1927.5	642	4938	-1
3678	2352	156.8	15	1937.5	640	4938	-1
3679	9881	159.37097	62	1915.5	644	4938	-1
3680	7500	156.25	48	531	647	4939	-1
3681	1704	154.90909	11	520.5	654.5	4939	-1
3682	1535	153.5	10	1733	641.5	4940	-1
3683	52987	519.48041	102	1588	661.5	4943	-1
3684	2195	168.84616	13	1794	700	4947	-1
3685	2841	177.5625	16	945	718.5	4949	-1
3686	1730	173	10	1563	720	4950	-1
3687	4302	165.46153	26	1627.5	709.5	4951	-1
3688	4280	171.2	25	1606.5	717	4951	-1
3689	29574	193.29411	153	1620	722	4951	-1
3690	8362	160.80769	52	1634	729	4951	-1
3691	17074	200.87059	85	1514	771	4960	-1
3692	14511	196.09459	74	1524.5	782	4960	-1
3693	10056	170.44067	59	1515.5	784.5	4960	-1
3694	7023	180.07692	39	1781	775	4962	-1
3695	11212	155.72223	72	1775	783.5	4962	-1
3696	3311	165.55	20	1770.5	799	4962	-1
3697	17509	198.96591	88	985.5	833	4964	-1
3698	1762.9999	160.27272	11	1022.5	833	4964	-1
3699	56476	607.2688	93	902.5	820.5	4967	-1
3700	23452	411.4386	57	885.5	868	4970	-1
3701	1830	166.36363	11	1160	864	4971	-1
3702	2274	174.92308	13	1165.5	866	4971	-1
3703	5683	167.14706	34	1003.5	920	4976	-1
3704	33142	169.95897	195	1018	931.5	4976	-1
3705	5424	169.5	32	1038	935	4976	-1
3706	4652	178.92308	26	1243	939	4979	-1
3707	32989	206.18124	160	1370	957	4980	-1
3708	5282	160.06061	33	1388.5	953.5	4980	-1
3709	1615	161.5	10	1389.5	960	4980	-1
3710	4495	172.88461	26	909	959.5	4985	-1
3711	27419.998	347.08859	79	1110.5	976.5	4986	-1
3712	7205.0005	189.60527	38	1243	1008.5	4987	-1
3713	37927	329.79999	115	1905.5	1012	4988	-1
3714	88740	580	153	899.5	1024.5	4990	-1
3715	31765.998	266.94116	119	2007.5	1030.5	4991	-1
3716	3737	219.82353	17	1382.5	1033	4993	-1
3717	6757	173.25641	39	1391.5	1044.5	4993	-1
3718	6062	173.2	35	1196.5	1079	4997	-1
3719	4358	161.40741	27	1203	1088	4997	-1
3720	4620	192.5	24	864	1088	5000	-1
3721	7546.9995	167.71111	45	928	1133	5005	-1
3722	5421	186.93103	29	936.5	1153.5	5005	-1
3723	36401	198.91257	183	62	1131	5006	-1
3724	14983	211.02817	71	48	1140	5006	-1
3725	1972	151.69231	13	2.5	1173.5	5006	-1
3726	4234	201.61905	21	28.5	1188	5006	-1
3727	2006	154.30769	13	985.5	1121	5008	-1
3728	5075	175	29	974	1126	5008	-1
3729	1675	167.5	10	982.5	1129	5008	-1
3730	21781	275.70886	79	977	1137.5	5008	-1
3731	6562	187.48572	35	1689.5	1150.5	5009	-1
3732	1948	194.8	10	135.5	1155.5	5014	-1
3733	6261	178.88571	35	146.5	1175.5	5014	-1
3734	3627	201.5	18	127.5	1186	5014	-1
3735	4954	159.80646	31	143.5	1190.5	5014	-1
3736	2684	167.75	16	109	1193.5	5014	-1
3737	1854	154.5	12	144	1200.5	5014	-1
3738	9081	189.1875	48	143.5	1218	5014	-1
3739	9333	166.66072	56	153	1221.5	5014	-1
3740	10540	170	62	176	1222	5014	-1
3741	4720	157.33333	30	168	1233.5	5014	-1
3742	3190	177.22223	18	156.5	1235.5	5014	-1
3743	54922	283.10309	194	1996	1194	5017	-1
3744	9439	209.75555	45	30.5	1194	5019	-1
3745	6589	160.70732	41	43.5	1193.5	5019	-1
3746	19403	213.21979	91	17.5	1196	5019	-1
3747	13257	197.86568	67	32.5	1202.5	5019	-1
3748	13595	174.29488	78	42	1205.5	5019	-1
3749	4230	211.5	20	25	1209.5	5019	-1
3750	2662	166.375	16	94.5	1236.5	5019	-1
3751	16432	176.68817	93	92	1254	5019	-1
3752	1784	162.18182	11	77.5	1254.5	5019	-1
3753	1864	169.45454	11	93	1265	5019	-1
3754	2186	168.15384	13	50	1266	5019	-1
3755	30080	380.75949	79	1405.5	1209.5	5022	-1
3756	25604	341.38666	75	1407	1222.5	5022	-1
3757	11807	347.26471	34	1415.5	1225	5022	-1
3758	87920.008	532.84851	165	1145.5	1234	5023	-1
3759	36494	294.30646	124	1335.5	1215.5	5024	-1
3760	5369	198.85185	27	1322.5	1218	5024	-1
3761	26830	239.55357	112	1337.5	1236	5024	-1
3762	3141	196.3125	16	590	1227.5	5027	-1
3763	10933	160.77942	68	595.5	1238	5027	-1
3764	2619	154.05882	17	590	1243.5	5027	-1
3765	49148	506.68042	97	1520.5	1237.5	5028	-1
3766	6267	272.47827	23	1525	1248.5	5028	-1
3767	2966	174.47058	17	158.5	1243.5	5031	-1
3768	5094	169.8	30	158	1255	5031	-1
3769	1725	172.5	10	170	1262.5	5031	-1
3770	1988	165.66667	12	155	1264	5031	-1
3771	5786.9995	165.34285	35	165	1271	5031	-1
3772	19541	171.41228	114	1970.5	1268.5	5032	-1
3773	10301	198.09616	52	1959	1266.5	5032	-1
3774	53198.004	303.98859	175	1863.5	1268	5033	-1
3775	3125	156.25	20	429	1282	5034	-1
3776	32770	284.95651	115	1517	1289	5039	-1
3777	2449	163.26666	15	783.5	1303.5	5041	-1
3778	110778.01	724.03925	153	396.5	1362.5	5049	-1
3779	1849	168.09091	11	855.5	1400	5055	-1
3780	4698	213.54546	22	898.5	1401	5055	-1
3781	4257	212.85001	20	982.5	1395	5057	-1
3782	6122	165.45946	37	991	1395.5	5057	-1
3783	2789	154.94444	18	988.5	1403.5	5057	-1
3784	5843	243.45833	24	459	1448.5	5061	-1
3785	14620	162.44444	90	1039.5	1457	5062	-1
3786	5216	158.06061	33	1036.5	1471	5062	-1
3787	15051	177.07059	85	1494.5	1454	5065	-1
3788	23491	165.42958	142	38.5	1483.5	5070	-1
3789	3136	165.05263	19	505	1482.5	5073	-1
3790	16656	164.91089	101	518	1492.5	5073	-1
3791	2221	158.64285	14	1387.5	1514.5	5076	-1
3792	5652	166.23529	34	1499.5	1537.5	5082	-1
3793	3686	194	19	863.5	1561	5086	-1
3794	2074	172.83333	12	842	1569	5086	-1
3795	2601	200.07692	13	833.5	1574.5	5086	-1
3796	1687	153.36363	11	859	1578.5	5086	-1
3797	5998	181.75757	33	867	1580	5086	-1
3798	6020	215	28	858	1594.5	5086	-1
3799	32925	274.375	120	1896	1588	5088	-1
3800	65469.996	330.65656	198	1586	1595.5	5089	-1
3801	15536	158.53061	98	1272	1610	5090	-1
3802	1627	162.7	10	95.5	1631.5	5091	-1
3803	2656	156.23529	17	387.5	1615.5	5094	-1
3804	1613	161.3	10	379	1615	5094	-1
3805	7987.9995	159.75999	50	398	1621	5094	-1
3806	4216	168.64	25	1454.5	1629	5096	-1
3807	3710	161.30435	23	1170.5	1677.5	5098	-1
3808	2332	155.46666	15	25	1659	5099	-1
3809	13526	241.53572	56	1511	1667	5100	-1
3810	7392	199.78378	37	1535.5	1671	5100	-1
3811	3022	188.875	16	1514.5	1681	5100	-1
3812	12851	178.48611	72	860.5	1683	5102	-1
3813	5183	185.10715	28	885	1698	5102	-1
3814	2906	170.94118	17	876.5	1701	5102	-1
3815	2140	178.33333	12	1092	1689	5104	-1
3816	14854	178.96385	83	1330	1694	5107	-1
3817	3195	159.75	20	1436.5	1712.5	5110	-1
3818	1772	161.09091	11	1433	1720	5110	-1
3819	29941	164.51099	182	1656.5	1716	5111	-1
3820	1873	156.08333	12	1640.5	1721.5	5111	-1
3821	1562	156.2	10	1646	1727.5	5111	-1
3822	23683	182.17693	130	346	1719	5112	-1
3823	26659	170.89102	156	362	1762.5	5119	-1
3824	3778	164.26086	23	608.5	1795	5122	-1
3825	2020.9999	155.46153	13	1253	1823.5	5127	-1
3826	2520	157.5	16	748	1852	5128	-1
3827	2124	193.09091	11	9.5	1858.5	5132	-1
3828	12585.001	161.34616	78	180	1878.5	5135	-1
3829	8472	159.84906	53	188.5	1888	5135	-1
3830	5541	153.91667	36	1601	1883	5136	-1
3831	11507	153.42667	75	1607	1899.5	5136	-1
3832	28264	271.76923	104	1320.5	1892	5140	-1
3833	41940	455.86957	92	891	1911	5142	-1
3834	9067	210.86046	43	900	1921	5142	-1
3835	5107	164.74193	31	892.5	1929.5	5142	-1
3836	9386	247	38	905.5	1938	5142	-1
3837	20532	373.30908	55	626	1907.5	5143	-1
3838	2001	200.10001	10	642	1908	5143	-1
3839	31370	407.40259	77	639.5	1922.5	5143	-1
3840	4984	155.75	32	1447	1945.5	5144	-1
3841	5118	155.09091	33	1678	1945.5	5147	-1
3842	11490	157.39726	73	1699	1954	5147	-1
3843	22218	304.35617	73	1234.5	1947	5149	-1
3844	3423	163	21	728.5	1947.5	5150	-1
3845	60301	363.25903	166	543.5	1967	5154	-1
3846	1696.9999	154.27272	11	223	1987	5155	-1
3847	2185	156.07143	14	210	1998.5	5155	-1
3848	2879	159.94444	18	963	1970.5	5156	-1
3849	2266	174.30769	13	56.5	1970	5157	-1
3850	5919	164.41667	36	55.5	1978.5	5157	-1
3851	2612	163.25	16	71.5	1990	5157	-1
3852	3746	178.38095	21	29.5	1998	5157	-1
3853	2579	161.1875	16	45.5	2011.5	5157	-1
3854	1682	168.2	10	62	2015	5157	-1
3855	2475	154.6875	16	406.5	1988.5	5158	-1
3856	8269	162.13725	51	262	2043.5	5163	-1
3857	2971	156.36842	19	1076.5	2032.5	5164	-1
3858	2293	152.86667	15	1907	2.5	5180	-1
3859	2618	154	17	1890.5	2.5	5180	-1
3860	9756	174.21428	56	1994	4	5181	-1
3861	5757	155.59459	37	1651	20.5	5182	-1
3862	2617	163.5625	16	1341.5	49.5	5187	-1
3863	9620	157.70493	61	1760.5	63	5188	-1
3864	9279	154.64999	60	1750.5	69.5	5188	-1
3865	3246	154.57143	21	1750.5	80	5188	-1
3866	38113	280.24265	136	721	79.5	5189	-1
3867	15128	321.87234	47	552.5	119.5	5192	-1
3868	1920	160	12	559.5	122.5	5192	-1
3869	7921	214.08109	37	1291.5	104	5194	-1
3870	7897	254.74193	31	1284	111.5	5194	-1
3871	1834	183.39999	10	1268	111.5	5194	-1
3872	10543	215.16327	49	1275.5	121.5	5194	-1
3873	2116	192.36363	11	1304.5	127.5	5194	-1
