Object ID	Elongation Factor 	Circularity 	Mean Intensity DAPI	Total Intensity DAPI	Total Intensity telo 550	Mean Intensity telo 550	Total Intensity 53BP1 647	Mean Intensity 53BP1 647	telo550_spots  Counts 	53bp1_spots  Counts 	Well 	Center X 	Center Y 	Area 	total_intensity_telo 	total_intensity_bp1 	mean-550-withoutspots 	total_area_telo 	area_dif_telo 	int_dif_telo 	mean-53bp1-withoutspots 	int_dif_telo 	area_dif_telo 	Parent Object ID (Well)	Parent Trace ID
7244	1.8927522	0.78505361	328.0462	582282	73630	41.481689	161777	91.141975	1	4	6	814.5	1275	1775	12074	43933	36.230724	76	1699	61556	71.81231	149703	1641	5	-1
7245	1.5223097	0.96820506	407.9115	769729	53022	28.09857	317128	168.05936	1	0	6	1035	1279.5	1887	9288	0	23.742671	45	1842	43734	168.05935	307840	1887	5	-1
7246	1.7593397	0.97428075	518.11523	589097	42084	37.013191	128620	113.12225	1	0	6	1265	1274.5	1137	11330	0	29.123106	81	1056	30754	113.12225	117290	1137	5	-1
7247	1.7212932	0.9735872	304.85788	542647	69715	39.16573	241865	135.87921	3	0	6	95.5	1285	1780	9706.9998	0	35.740322	101	1679	60008	135.87921	232158	1780	5	-1
7248	1.6341341	0.97651438	270.93576	539975	54177	27.183643	126857	63.651279	1	0	6	1991.5	1287	1993	3370	0	25.921939	33	1960	50807	63.651279	123487	1993	5	-1
7249	1.7398463	0.92400149	700.20184	617578	24523	27.803854	65205	73.928574	1	0	6	1145.5	1281	882	838	0	27.286866	14	868	23685	73.928571	64367	882	5	-1
7250	1.900519	0.95021296	510.90201	583961	66884	58.516186	131362	114.92738	1	1	6	920.5	1299	1143	30575	2865	33.433702	57	1086	36309	114.11812	100787	1126	5	-1
7251	1.8093487	0.97351529	606.01532	1145975	73401	38.815971	243771.98	128.91168	0	0	6	1457	1311	1891	0	0	38.81597	0	1891	73401	128.91168	243771.98	1891	5	-1
7252	1.710775	0.97079052	567.99805	589014	34452	33.222759	133048	128.30087	2	0	6	1225	1313.5	1037	2436	0	31.636364	25	1012	32016	128.30087	130612	1037	5	-1
7253	1.7871524	0.93892807	561.40973	575445	33630	32.809757	97561	95.181465	1	1	6	964.5	1318	1025	6627	24219	27.057114	27	998	27003	83.248581	90934	881	5	-1
7254	1.6045513	0.96436207	279.64725	642909	74559	32.431057	246240	107.10744	0	2	6	1354.5	1327	2299	0	12152	32.431057	0	2299	74559	104.45694	246240	2241	5	-1
7255	1.8234323	0.95771106	472.11148	567478	43607	36.278702	156008	129.79034	1	0	6	25.5	1316	1202	4406	0	34.206806	56	1146	39201	129.79035	151602	1202	5	-1
7256	2.1002865	0.94894016	339.69159	590384	60034.004	34.542004	220709	126.99022	2	1	6	577	1325.5	1738	2620	4203	33.693664	34	1704	57414.004	126.38996	218089	1713	5	-1
7257	1.8193277	0.95821075	528.45709	1121386	82913	39.073044	361825	170.51131	2	0	6	419	1334.5	2122	11780	0	34.834966	80	2042	71133	170.51131	350045	2122	5	-1
7258	1.7112971	0.96971465	467.61401	553655	31116	26.280405	136731	115.48226	0	0	6	66.5	1335.5	1184	0	0	26.280405	0	1184	31116	115.48226	136731	1184	5	-1
7259	1.5945255	0.96995436	354.87109	963475	55071	20.283978	249443	91.875877	1	2	6	265	1352.5	2715	4669	7463	18.870086	44	2671	50402	90.697151	244774	2668	5	-1
7260	1.7811721	0.97450387	350.19424	560661	42636	26.630856	187765	117.27982	0	0	6	500.5	1349	1601	0	0	26.630856	0	1601	42636	117.27983	187765	1601	5	-1
7261	2.3176083	0.91443921	314.08047	569742	84581	46.626793	187587	103.4107	1	0	6	611	1374.5	1814	13663	0	40.478311	62	1752	70918	103.41069	173924	1814	5	-1
7262	1.7686875	0.95295182	353.10025	595327	81378	48.266903	175860	104.30605	0	1	6	846.5	1369.5	1686	0	5111	48.266904	0	1686	81378	102.4904	175860	1666	5	-1
7263	1.7822068	0.97035033	330.11041	571091	56898.004	32.889019	247638	143.14336	1	1	6	707.5	1377	1730	4896	1711	30.410529	20	1710	52002.004	143.06399	242742	1719	5	-1
7264	1.7022444	0.96672013	269.18588	537295	45290	22.69038	103159	51.682865	4	1	6	1151.5	1380	1996	8163.9999	6765.0005	19.356622	78	1918	37126	48.930964	94995	1970	5	-1
7265	1.9294829	0.96365497	359.4852	1069109	84543	28.42737	310996	104.57162	1	0	6	1982.5	1381	2974	10729	0	25.435562	72	2902	73814	104.57162	300267	2974	5	-1
7266	1.7336781	0.97284989	350.74222	541546	45220	29.287565	178698	115.73705	0	0	6	145.5	1373.5	1544	0	0	29.287565	0	1544	45220	115.73705	178698	1544	5	-1
7267	1.8254505	0.92653253	660.72662	1131164	83574	48.816589	117053	68.372078	1	2	6	338	1386	1712	9870	9312	44.886724	70	1642	73704	64.904217	107183	1660	5	-1
7268	1.5575435	0.98138873	344.07516	709483	98565	47.800678	246027	119.31474	1	0	6	1062.5	1410.5	2062	3876	0	46.530221	27	2035	94689	119.31474	242151	2062	5	-1
7269	1.6120927	0.97985568	274.18463	696428.94	90504	35.631496	247888.02	97.593704	1	4	6	1280	1414.5	2540	16764	41404.001	29.709911	58	2482	73740	89.619798	231124.02	2304	5	-1
7270	1.517377	0.98085968	376.13947	571732	37974	24.982895	137096	90.19474	0	1	6	540.5	1408	1520	0	33251	24.982895	0	1520	37974	77.670157	137096	1337	5	-1
7271	1.9659091	0.95230841	355.0625	562419	57729	36.445076	217055.02	137.02968	2	0	6	774	1414	1584	13033	0	30.057835	97	1487	44696	137.02968	204022.02	1584	5	-1
7272	1.7661848	0.9734474	353.65784	560194	56488	35.661617	160022	101.02399	2	2	6	1387	1415.5	1584	2966.9999	62710	34.374438	27	1557	53521	69.26121	157055	1405	5	-1
7273	1.6124441	0.98189555	322.66327	791493	62376	25.428455	214197	87.320427	1	1	6	940	1427	2453	2436	1799	24.575646	14	2439	59940	86.977068	211761	2442	5	-1
7274	2.2793415	0.91140032	647.20142	1172729	42327	23.359272	82438	45.495586	0	0	6	252.5	1431.5	1812	0	0	23.359272	0	1812	42327	45.495585	82438	1812	5	-1
7275	1.8625793	0.96200582	329.47296	621386	119247	63.227467	193901	102.81071	4	0	6	1671.5	1430	1886	22805	0	54.610419	120	1766	96442	102.81071	171096	1886	5	-1
7276	1.6297854	0.96642854	227.22189	533517	53655	22.851362	91943.008	39.158009	2	1	6	1195	1434.5	2348	13197	2951	17.768116	71	2277	40458	38.161238	78746.008	2332	5	-1
7277	1.9490806	0.94594642	297.28937	1030404.9	79156	22.837854	336632	97.124062	1	0	6	46.5	1443	3466	6359	0	21.348094	56	3410	72797	97.124062	330273	3466	5	-1
7278	1.7282407	0.97783715	376.48285	812450	47974.996	22.231232	264383	122.51298	0	5	6	433.5	1440.5	2158	0	34435	22.231231	0	2158	47974.996	115.95966	264383	1983	5	-1
7279	1.8369318	0.97254376	323.59634	565970	134051	76.644371	218454	124.90223	1	0	6	668	1442.5	1749	3805	0	75.812573	31	1718	130246	124.90223	214649	1749	5	-1
7280	1.5912712	0.98250094	374.83554	1075778	74239	25.867247	372111	129.6554	2	0	6	2000	1467	2870	5146	0	24.570768	58	2812	69093	129.6554	366965	2870	5	-1
7281	1.723779	0.92978098	466.62579	1122235	85806	35.678169	318027	132.23576	1	0	6	159.5	1474	2405	2882	0	35.092679	42	2363	82924	132.23576	315145	2405	5	-1
7282	1.6166526	0.97241866	479.31616	1124955	53198	22.666382	390050	166.19089	0	0	6	1447.5	1479	2347	0	0	22.666383	0	2347	53198	166.19088	390050	2347	5	-1
7283	1.6682995	0.96915345	393.55539	557668	39797	28.085392	122446	86.41214	1	1	6	1358	1471	1417	3464	24613	26.101293	25	1392	36333	72.254801	118982	1354	5	-1
7284	1.6475129	0.97036647	487.99484	567050	52147	44.876938	133239	114.66351	0	1	6	561.5	1486	1162	0	1733	44.876936	0	1162	52147	114.25369	133239	1151	5	-1
7285	2.3988159	0.90157571	311.32565	567858	56886	31.1875	260203	142.65515	1	0	6	828.5	1486.5	1824	2161	0	30.335366	20	1804	54725	142.65515	258042	1824	5	-1
7286	1.8565804	0.95639683	318.35678	556806	70480	40.297314	155059	88.6558	1	1	6	990	1500	1749	19951	13864	30.311338	82	1667	50529	84.852764	135108	1664	5	-1
7287	1.4467194	0.98446186	427.07086	916067	46709	21.775757	274689	128.06013	0	1	6	288.5	1502.5	2145	0	1541	21.775758	0	2145	46709	127.93817	274689	2135	5	-1
7288	1.5924869	0.98538257	367.89142	772572	84201	40.095715	224674	106.98762	1	2	6	1267.5	1503.5	2100	34453	29430	24.688834	85	2015	49748	100.22793	190221	1948	5	-1
7289	1.9593909	0.95243667	216.20708	550247	91947	36.128487	151108	59.374458	2	0	6	1629	1503	2545	3729	0	35.258993	43	2502	88218	59.37446	147379	2545	5	-1
7290	1.9837083	0.94779832	255.30206	655871	143570	55.885559	205912	80.152588	1	0	6	1833	1518.5	2569	2442	0	55.453045	24	2545	141128	80.152589	203470	2569	5	-1
7291	1.889336	0.95189375	820.89246	1198503	115965.99	79.428764	104106	71.305481	4	0	6	641	1509.5	1460	52245	0	50.055768	187	1273	63720.992	71.305479	51861	1460	5	-1
7292	1.6030466	0.97552186	363.39264	808912	74698	33.557053	238911	107.32749	2	0	6	1171	1515.5	2226	23877	0	23.725957	84	2142	50821	107.32749	215034	2226	5	-1
7293	1.7652136	0.96709649	353.70865	814591	98348	42.7043	251283	109.11116	2	2	6	395	1516.5	2303	16768	13703	36.914027	93	2210	81580	105.96789	234515	2242	5	-1
7294	1.7138678	0.95102031	720.63776	1187611	78748	47.783981	113169	68.670509	2	0	6	1088.5	1520.5	1648	14307	0	41.467825	94	1554	64441	68.67051	98862	1648	5	-1
7295	1.4967742	0.98135971	209.88086	551357	94077	35.811573	155720	59.276741	0	0	6	1757	1526.5	2627	0	0	35.811572	0	2627	94077	59.276742	155720	2627	5	-1
7296	1.9526699	0.92620558	348.15692	559140	56558	35.216686	219318	136.56165	2	0	6	751	1540.5	1606	5009	0	33.023062	45	1561	51549	136.56164	214309	1606	5	-1
7297	1.7478958	0.96057072	362.24252	897637	79248	31.980629	299499	120.8632	3	2	6	501.5	1554.5	2478	22691	5295	24.138711	135	2343	56557	120.27964	276808	2446	5	-1
7298	4.1337719	0.74384605	260.40619	117964	10360	22.869757	35447	78.249451	0	1	6	7.5	1551.5	453	0	8779	22.869757	0	453	10360	66.503741	35447	401	5	-1
7299	1.8739635	0.96642246	375.58307	1125998	85941	28.666111	414650	138.30887	3	0	6	1412	1568	2998	19667	0	22.735506	83	2915	66274	138.30887	394983	2998	5	-1
7300	2.0103503	0.94098487	446.16574	554584	36301	29.204344	85637	68.895416	0	1	6	331.5	1555.5	1243	0	8230	29.204344	0	1243	36301	64.884325	85637	1193	5	-1
7301	2.177574	0.91945235	218.26866	517515	68376	28.838465	201163	84.843102	1	0	6	2013	1556.5	2371	4928	0	27.207547	39	2332	63448	84.843104	196235	2371	5	-1
7302	1.9532182	0.95251393	325.34137	1026452	84431	26.761015	305650	96.877968	0	0	6	91	1571	3155	0	0	26.761014	0	3155	84431	96.877971	305650	3155	5	-1
7303	1.9278846	0.94623778	567.64813	582407	29220	28.479532	106808	104.10136	0	0	6	933	1565	1026	0	0	28.479532	0	1026	29220	104.10136	106808	1026	5	-1
7304	1.8681725	0.94876594	391.16611	939581	55273	23.01124	369396	153.78685	2	0	6	203	1574	2402	7262	0	20.641015	76	2326	48011	153.78684	362134	2402	5	-1
7305	1.9961509	0.91672759	446.1011	564764	55998	44.232227	116577	92.082939	2	2	6	701.5	1575.5	1266	17005	38077	34.294635	129	1137	38993	74.478178	99572	1054	5	-1
7306	1.5898455	0.98316291	502.84479	1133915	52197	23.147228	262347	116.34013	0	0	6	823.5	1585.5	2255	0	0	23.147228	0	2255	52197	116.34013	262347	2255	5	-1
7307	1.8730684	0.94815242	309.11304	555167	60191	33.51392	169461	94.354675	2	1	6	1019.5	1579.5	1796	6537	21277.998	30.606959	43	1753	53654	89.105834	162924	1663	5	-1
7308	1.6755006	0.96650802	325.39249	544707	55009	32.860813	216680.02	129.43848	0	0	6	1555.5	1580.5	1674	0	0	32.860812	0	1674	55009	129.43848	216680.02	1674	5	-1
7309	1.9354685	0.91378393	270.80423	549191	52501	25.888067	181420	89.457596	2	1	6	1296.5	1591	2028	3033.0001	13788	24.771157	31	1997	49468	86.319258	178387	1942	5	-1
7310	1.843819	0.9376735	310.85715	552704	84617	47.591114	165659	93.171539	3	1	6	1204	1603	1778	31196	18486	32.200723	119	1659	53421	88.286143	134463	1667	5	-1
7311	1.749499	0.94512529	597.04706	583912	90760	92.801636	99510	101.74847	1	1	6	894.5	1599.5	978	1090	39222	92.634298	10	968	89670	76.996169	98420	783	5	-1
7312	1.4975288	0.97156959	469.41687	567525	45512	37.644333	147695	122.16294	2	0	6	740	1601	1209	6411	0	33.649742	47	1162	39101	122.16294	141284	1209	5	-1
7313	1.5446661	0.98072125	472.26883	539331	50305	44.049911	73391.008	64.265327	1	1	6	407.5	1602.5	1142	1744	13335	43.126998	16	1126	48561	55.147849	71647.008	1089	5	-1
7314	1.9600887	0.94430058	684.01984	1205243	99233	56.31839	120885	68.606697	0	0	6	572.5	1612	1762	0	0	56.318388	0	1762	99233	68.606697	120885	1762	5	-1
7315	1.8053876	0.96367371	301.90552	546449	44098	24.363537	251926	139.18564	0	0	6	1500	1619	1810	0	0	24.363536	0	1810	44098	139.18564	251926	1810	5	-1
7316	1.9653126	0.9531347	257.28741	562173	144099	65.949196	235010	107.55606	4	5	6	1110	1626.5	2185	67161	42384	37.807371	150	2035	76938	100.48305	167849	1917	5	-1
7317	1.9578765	0.92233262	324.6019	543059	81694	48.830841	85753	51.257023	0	2	6	663	1617	1673	0	9243	48.830843	0	1673	81694	46.737935	85753	1637	5	-1
7318	1.7790445	0.95920268	291.93243	535696	78939	43.018528	200074	109.03215	2	0	6	1778.5	1628.5	1835	9172	0	39.371896	63	1772	69767	109.03215	190902	1835	5	-1
7319	1.8520891	0.97775814	277.19498	993744	63935	17.83403	333467	93.017296	0	0	6	1976	1633.5	3585	0	0	17.834031	0	3585	63935	93.017294	333467	3585	5	-1
7320	1.8538505	0.97137521	302.60507	537124	56634	31.906479	235413	132.62704	0	0	6	1627	1629.5	1775	0	0	31.906479	0	1775	56634	132.62704	235413	1775	5	-1
7321	1.6558753	0.96408839	386.85913	639865	43916	26.55139	332756	201.18259	1	0	6	347	1630.5	1654	858	0	26.254878	14	1640	43058	201.18259	331898	1654	5	-1
7322	1.8580531	0.94397389	314.93045	869523	57340	20.767838	273015	98.882652	0	5	6	462.5	1646.5	2761	0	19338	20.767838	0	2761	57340	95.908129	273015	2645	5	-1
7323	1.5244875	0.98130634	305.11688	535175	83525	47.619728	171054	97.522232	0	0	6	1699.5	1637.5	1754	0	0	47.619726	0	1754	83525	97.522235	171054	1754	5	-1
7324	1.9107366	0.94168326	353.78485	555796	42953	27.341185	173055	110.15595	1	0	6	972.5	1652	1571	1534	0	26.567672	12	1559	41419	110.15595	171521	1571	5	-1
7325	2.2194972	0.93364423	362.80801	589563	37718	23.211077	301379	185.464	1	0	6	197.5	1655	1625	4799	0	20.587242	26	1599	32919	185.464	296580	1625	5	-1
7326	1.7521537	0.964275	366.82791	552076	45471	30.213289	170868	113.53355	1	0	6	1380	1662	1505	4001	0	28.191706	34	1471	41470	113.53355	166867	1505	5	-1
7327	2.0844687	0.95003742	301.42694	550707	55983	30.642036	194467	106.44061	1	0	6	1230.5	1663.5	1827	1064	0	30.258402	12	1815	54919	106.44061	193403	1827	5	-1
7328	2.0161711	0.92374001	405.4324	773565	32683.002	17.129456	194177	101.76991	0	0	6	19.5	1675	1908	0	0	17.129456	0	1908	32683.002	101.76992	194177	1908	5	-1
7329	1.4336023	0.98269561	439.46686	596796	55032	40.5243	208428.02	153.4816	0	0	6	736	1669	1358	0	0	40.5243	0	1358	55032	153.4816	208428.02	1358	5	-1
7330	2.3968033	0.87154964	398.51093	546757	46480	33.877552	73378	53.482506	2	4	6	631.5	1673	1372	13025	9549	26.055296	88	1284	33455	48.064006	60353	1328	5	-1
7331	1.8795585	0.9521106	536.07135	1104843	78130	37.908783	251612	122.08248	1	0	6	834.5	1682.5	2061	4582	0	36.035277	20	2041	73548	122.08248	247030	2061	5	-1
7332	2.0871976	0.94930397	267.48761	528288	132317	66.995949	224355	113.59747	2	0	6	1919	1690.5	1975	12260	0	63.690716	90	1885	120057	113.59747	212095	1975	5	-1
7333	1.6679749	0.98045832	272.91187	693741.94	67140	26.412273	269786	106.13139	1	2	6	1535	1700	2542	11455	22149	22.471751	64	2478	55685	102.7966	258331	2409	5	-1
7334	1.93493	0.95789355	489.25574	1067556	62788	28.775434	371330	170.17874	0	0	6	252.5	1700.5	2182	0	0	28.775435	0	2182	62788	170.17874	371330	2182	5	-1
7335	1.696	0.97492428	326.23245	651160	78414	39.285572	240432	120.45692	1	0	6	1721.5	1706	1996	22005	0	29.518053	85	1911	56409	120.45691	218427	1996	5	-1
7336	1.9480151	0.94168121	268.18689	556756	62694	30.199423	161564	77.824661	2	0	6	1057.5	1710	2076	2948	0	29.158614	27	2049	59746	77.824663	158616	2076	5	-1
7337	1.5292076	0.98139728	330.38501	568923	43803	25.437283	211006	122.53542	0	0	6	910	1708	1722	0	0	25.437282	0	1722	43803	122.53542	211006	1722	5	-1
7338	1.8212531	0.96573182	341.57761	552331	55967.996	34.612244	172168	106.47372	2	0	6	995.5	1713	1617	12394	0	28.184991	71	1546	43573.996	106.47372	159774	1617	5	-1
7339	1.9160178	0.95320048	308.44418	552732	61898	34.541294	188557	105.22154	1	0	6	1361	1713	1792	18667	0	24.974581	61	1731	43231	105.22154	169890	1792	5	-1
7340	2.0539492	0.93474327	268.87698	749629	51873	18.60581	295996	106.16786	1	5	6	452.5	1727.5	2788	2104	60433.002	17.98013	20	2768	49769	94.149879	293892	2502	5	-1
7341	1.5523179	0.96876127	356.28256	530861	74769	50.180538	173275	116.29195	2	0	6	1804	1718	1490	20577	0	39.35512	113	1377	54192	116.29195	152698	1490	5	-1
7342	1.8055556	0.97211022	379.02621	664812	64236	36.622578	245133.02	139.75656	1	0	6	1452.5	1719	1754	20347	0	26.016005	67	1687	43889	139.75657	224786.02	1754	5	-1
7343	1.7659915	0.96093779	533.1972	997612	39850	21.298771	146480	78.289688	0	3	6	376.5	1727.5	1871	0	19032	21.298771	0	1871	39850	72.454804	146480	1759	5	-1
7344	1.8535068	0.96376886	322.99203	568143	51059	29.027288	242576	137.90562	1	1	6	865	1727	1759	932	2812	28.709622	13	1746	50127	137.6372	241644	1742	5	-1
7345	1.6896667	0.85036802	384.91177	1064666	183510.98	66.345261	204510	73.937096	0	0	6	1988	1727.5	2766	0	0	66.345258	0	2766	183510.98	73.937093	204510	2766	5	-1
7346	1.7489392	0.9579992	276.72852	769582	55262	19.871269	267166	96.068321	0	5	6	565.5	1735	2781	0	69717	19.871269	0	2781	55262	77.30971	267166	2554	5	-1
7347	2.2248101	0.92389921	283.34967	555082	63643.996	32.488003	186960	95.436447	1	2	6	1263.5	1741.5	1959	1481	32953	31.927579	12	1947	62162.996	84.805617	185479	1816	5	-1
7348	2.0262346	0.95398904	413.20062	535508	51747	39.928242	157603	121.60725	2	1	6	1167	1738.5	1296	8352.9998	5225	34.7152	46	1250	43394	120.36177	149250	1266	5	-1
7349	2.3167364	0.91655657	228.06398	531161	68946	29.603264	226967	97.452553	3	1	6	1588.5	1745.5	2329	13732	16181	24.804133	103	2226	55214	94.565276	213235	2229	5	-1
7350	1.501992	0.97267438	416.1185	519732	28728	23.000801	153943	123.25301	0	1	6	290	1737	1249	0	1607	23.000801	0	1249	28728	122.95077	153943	1239	5	-1
7351	2.4713542	0.8980343	346.27429	520104	42370	28.209055	121031	80.579895	1	1	6	244	1751.5	1502	8668	26060	23.420431	63	1439	33702	66.366876	112363	1431	5	-1
7352	2.2749263	0.92741176	320.51431	537182	52549	31.353819	165431	98.705849	0	3	6	1121	1757	1676	0	40501	31.353819	0	1676	52549	86.456747	165431	1445	5	-1
7353	2.0971524	0.94861769	427.1178	1015259	54591	22.966345	279445	117.56205	1	1	6	123	1758.5	2377	9975	2041	19.381407	75	2302	44616	117.24598	269470	2366	5	-1
7354	1.8095556	0.9748347	314.17596	935616	88655	29.769979	305890	102.71659	0	2	6	1877	1762	2978	0	5842	29.76998	0	2978	88655	102.05714	305890	2940	5	-1
7355	1.8705338	0.9672547	284.03369	674296	52822	22.25021	230014	96.888794	0	2	6	1679.5	1759.5	2374	0	62725	22.250211	0	2374	52822	77.412772	230014	2161	5	-1
7356	1.4978791	0.98388656	458.86795	861754	55563	29.586262	237803	126.62566	1	0	6	665	1756	1878	8192	0	26.085352	62	1816	47371	126.62567	229611	1878	5	-1
7357	1.8670678	0.9256277	270.69473	482378	72967	40.94669	139138	78.079689	1	0	6	41	1759	1782	963.99994	0	40.725679	14	1768	72003	78.079686	138174	1782	5	-1
7358	1.7171137	0.95182399	358.06693	551065	52144	33.881741	146587	95.248215	1	2	6	1217.5	1769	1539	5729	12055	30.738411	29	1510	46415	92.082136	140858	1461	5	-1
7359	1.8609144	0.91815509	340.72119	508356.03	113055.01	75.774132	167733	112.42159	1	0	6	1987.5	1772.5	1492	9066	0	72.36535	55	1437	103989.01	112.42158	158667	1492	5	-1
7360	1.6348718	0.96608969	278.78833	540013	95003	49.046463	209616	108.21683	2	0	6	1341.5	1780	1937	40262	0	29.815359	101	1836	54741	108.21683	169354	1937	5	-1
7361	1.6327108	0.97913907	293.71719	517235.97	47523	26.986372	134261	76.241341	3	1	6	1796.5	1781	1761	3979	43293	25.419731	48	1713	43544	57.830896	130282	1573	5	-1
7362	1.6410158	0.970972	418.58026	1084960	49775	19.203318	275405	106.25193	0	3	6	772.5	1797	2592	0	6598	19.203318	0	2592	49775	105.41451	275405	2550	5	-1
7363	2.1346591	0.93623526	317.91269	553486	41346	23.748421	153168	87.977028	1	1	6	1051.5	1784.5	1741	969	23950	23.339306	11	1730	40377	81.218102	152199	1591	5	-1
7364	4.3915592	0.71181755	174.25555	141147	28909	35.690125	38174	47.128395	0	0	6	2037.5	1800.5	810	0	0	35.690123	0	810	28909	47.128395	38174	810	5	-1
7365	1.8158169	0.84889551	351.34906	618023	50400	28.652643	190599	108.35645	1	0	6	289	1799.5	1759	9733	0	24.106106	72	1687	40667	108.35645	180866	1759	5	-1
7366	1.8256579	0.90664098	468.87927	411676	73796	84.050117	99869	113.74602	0	2	6	250.5	1790.5	878	0	43415	84.050114	0	878	73796	87.525581	99869	645	5	-1
7367	1.9557063	0.95484318	352.16714	880770	85572	34.215115	210488	84.161537	1	1	6	966.5	1808	2501	23664	3117	25.445129	68	2433	61908	83.449095	186824	2485	5	-1
7368	4.146789	0.76316036	221.20737	48002	3341	15.396314	8733	40.24424	0	0	6	5.5	1792	217	0	0	15.396313	0	217	3341	40.24424	8733	217	5	-1
7369	1.7586837	0.97026602	499.93628	541431	25358	23.414589	74130	68.448753	1	1	6	500	1803	1083	1332	2690	22.496255	15	1068	24026	66.704015	72798	1071	5	-1
7370	1.5099553	0.99103479	313.76669	770611	61282	24.951954	221819	90.317184	1	0	6	1968.5	1816.5	2456	920	0	24.718264	14	2442	60362	90.317182	220899	2456	5	-1
7371	1.6107011	0.95520738	487.73813	523343	31925	29.753029	131633	122.67754	1	0	6	884.5	1811	1073	1597	0	28.88381	23	1050	30328	122.67754	130036	1073	5	-1
7372	1.9803665	0.96468951	358.27271	1093090	53219.996	17.44346	317437	104.04359	0	1	6	1472	1819.5	3051	0	2333	17.44346	0	3051	53219.996	103.7892	317437	3036	5	-1
7373	1.8266405	0.96788882	491.57553	992491	47958	23.753344	200801	99.455673	1	1	6	389	1839	2019	1072	2100	23.407888	16	2003	46886	99.05334	199729	2006	5	-1
7374	1.7791145	0.97052947	518.58801	1072440	51328	24.820116	246700	119.29401	1	0	6	576.5	1836	2068	3939	0	23.332841	37	2031	47389	119.294	242761	2068	5	-1
7375	1.6984943	0.98354127	291.58643	791074	56423	20.797272	273124	100.67232	0	0	6	1624.5	1842.5	2713	0	0	20.797272	0	2713	56423	100.67232	273124	2713	5	-1
7376	1.9265851	0.95335657	282.65274	507079.03	57748.004	32.189522	216782	120.83723	2	0	6	1874.5	1844	1794	18494	0	23.323829	111	1683	39254.004	120.83724	198288	1794	5	-1
7377	1.5747185	0.97812951	349.39539	679574	49783	25.595373	282986	145.49409	2	0	6	693	1842	1945	6835	0	22.808285	62	1883	42948	145.49409	276151	1945	5	-1
