Object ID	Total Intensity telo 550	Mean Intensity telo 550	Area 	Center X 	Center Y 	Parent Object ID (MO)	Parent Trace ID
23608	1547	110.5	14	1931.5	1731.5	22915	-1
23609	1664	92.444443	18	231.5	1726.5	22917	-1
23610	7436	118.03175	63	3	1743	22918	-1
23611	3151	76.853661	41	12.5	1762.5	22918	-1
23612	11841	166.77464	71	1638	1740	22919	-1
23613	4214	113.89189	37	1682.5	1749	22920	-1
23614	2404	82.896553	29	450	1760	22921	-1
23615	1345.0001	64.047623	21	434.5	1802.5	22921	-1
23616	2165	98.409088	22	1789	1772.5	22922	-1
23617	7022	115.11475	61	307.5	1778.5	22924	-1
23618	12940.999	163.81012	79	833.5	1792.5	22925	-1
23619	2630	131.5	20	1636	1783.5	22927	-1
23620	2747	98.10714	28	129.5	1808	22928	-1
23621	6702.9995	257.80768	26	1540.5	1792.5	22930	-1
23622	1189	108.09091	11	1543	1804	22930	-1
23623	1994	117.29412	17	1560.5	1805.5	22930	-1
23624	5989	187.15625	32	1469.5	1826.5	22931	-1
23625	666	60.545456	11	51	1841	22936	-1
23626	10062	129	78	1622	1839	22937	-1
23627	704	70.400002	10	1792.5	1862.5	22938	-1
23628	5530	204.81482	27	1713.5	1842	22939	-1
23629	3031	77.717949	39	1556	1837	22940	-1
23630	6228	105.55932	59	1574	1839.5	22940	-1
23631	16832	391.44186	43	1543.5	1849	22940	-1
23632	6699	88.144737	76	1560.5	1853.5	22940	-1
23633	7102	89.898735	79	257	1861	22941	-1
23634	5961	156.86842	38	1953.5	1872.5	22942	-1
23635	5126	86.881355	59	576.5	1864.5	22944	-1
23636	6642	86.259743	77	594	1888.5	22944	-1
23637	7022	143.30612	49	2029	1902	22946	-1
23638	1526	63.583332	24	378	1917	22948	-1
23639	860.99994	66.230766	13	1852	1915	22949	-1
23640	2070	115	18	1879.5	1934.5	22949	-1
23641	5070	126.75	40	1454	1921	22950	-1
23642	19275	216.57303	89	154	1895.5	22951	-1
23643	2484	70.971428	35	131.5	1936.5	22951	-1
23644	2587	64.675003	40	800.5	1930.5	22952	-1
23645	8245	235.57143	35	1620.5	1942.5	22953	-1
23646	6002	130.47826	46	1794	1970	22954	-1
23647	1336	58.086956	23	26.5	1947.5	22955	-1
23648	1604	69.739128	23	4.5	1963	22955	-1
23649	50061	641.80768	78	47.5	1971	22955	-1
23650	2325	116.25	20	336.5	1968.5	22956	-1
23651	4694	180.53847	26	1510.5	1960.5	22959	-1
23652	28072	305.13043	92	1491	1982	22959	-1
23653	4536	174.46153	26	1501	1988	22959	-1
23654	3187	159.35001	20	1512	1999.5	22959	-1
23655	6225	132.44681	47	1991	1984	22960	-1
23656	1317	87.800003	15	1974.5	1983	22960	-1
23657	9243	177.75	52	1977.5	1992	22960	-1
23658	2218	63.371429	35	533	2002.5	22961	-1
23659	28377	465.19672	61	48.5	1988	22963	-1
23660	17245	359.27084	48	1711.5	2006.5	22964	-1
23661	8087	207.35898	39	1736.5	2015	22964	-1
23662	1910	136.42857	14	1708	2028.5	22964	-1
23663	767	76.699997	10	1746	2040	22964	-1
23664	34178	367.50537	93	1584	2026.5	22965	-1
23665	6726	108.48387	62	2029	2023.5	22967	-1
23666	9924	261.1579	38	2028.5	2045.5	22967	-1
23667	3859	133.06897	29	1330	2028.5	22968	-1
23668	12518	250.36	50	1336	2036.5	22968	-1
23669	1635.0001	86.052635	19	1954	2039.5	22969	-1
23670	10910	198.36363	55	1923.5	2042.5	22969	-1
23671	2735	94.310349	29	403.5	2046	22972	-1
23672	32215	354.01099	91	1015	2043	22973	-1
23673	4588	148	31	991	6	22975	-1
23674	6658	162.39024	41	1452	2.5	22979	-1
23675	2527	148.64706	17	799.5	60	22982	-1
23676	665	51.153847	13	1203	42	22983	-1
23677	1393	66.333336	21	1201.5	49	22983	-1
23678	6922	135.72549	51	59	51.5	22985	-1
23679	1769	93.105263	19	90.5	67	22985	-1
23680	7967	159.34	50	1957	86.5	22991	-1
23681	990	66	15	1948	108	22991	-1
23682	7307	146.14	50	1667.5	76	22993	-1
23683	1804	60.133335	30	1124	96	22994	-1
23684	1150	76.666664	15	1121	119.5	22994	-1
23685	3651	125.89655	29	483.5	100	22995	-1
23686	875	72.916664	12	463	114.5	22995	-1
23687	3182	75.761902	42	245.5	120	22996	-1
23688	15549	239.21538	65	1285.5	150.5	22997	-1
23689	15388	256.46667	60	1015	145	22998	-1
23690	21428	345.61292	62	975.5	148.5	22998	-1
23691	2000.9999	133.39999	15	140.5	126	22999	-1
23692	5535	106.44231	52	169	145	22999	-1
23693	7117	116.67213	61	168.5	157	22999	-1
23694	2206	95.91304	23	1549	136	23002	-1
23695	4514	180.56	25	40.5	139	23003	-1
23696	6685	180.67567	37	58	149	23003	-1
23697	2171	90.458336	24	547.5	190.5	23006	-1
23698	9067	188.89583	48	1411	160.5	23007	-1
23699	9548	122.41026	78	1421.5	178.5	23007	-1
23700	15546	259.10001	60	1224.5	193.5	23008	-1
23701	11852	200.88136	59	1211.5	201	23008	-1
23702	3341	196.52942	17	1186	213	23008	-1
23703	13733	312.11365	44	394	207	23010	-1
23704	1255	114.09091	11	1081.5	199.5	23011	-1
23705	12846.001	256.92001	50	1053	202.5	23011	-1
23706	2073	90.130432	23	1066	229.5	23011	-1
23707	6403	266.79166	24	1048	235.5	23011	-1
23708	1337	89.133331	15	856	204.5	23012	-1
23709	15298	179.97647	85	1472	215.5	23013	-1
23710	9181	176.55769	52	1654	214.5	23014	-1
23711	15464	253.50819	61	1661	222.5	23014	-1
23712	8706	164.26414	53	1653	229.5	23014	-1
23713	2991	90.63636	33	91	248.5	23016	-1
23714	1868	66.714287	28	88	256	23016	-1
23715	4466	87.568626	51	72	267.5	23016	-1
23716	852	56.799999	15	94	276	23016	-1
23717	3647	79.282608	46	97	291.5	23016	-1
23718	934	77.833336	12	972	270	23017	-1
23719	872	72.666664	12	987	272	23017	-1
23720	769	76.900002	10	982	296	23017	-1
23721	10375	109.21053	95	211.5	295	23018	-1
23722	9779	150.44615	65	374	288.5	23021	-1
23723	10056	193.38461	52	1265.5	303.5	23022	-1
23724	2607	104.28	25	1525	305	23023	-1
23725	9891	137.375	72	1559	323	23023	-1
23726	2258	90.32	25	1542.5	328.5	23023	-1
23727	28602.998	317.8111	90	1110	314	23025	-1
23728	629	62.900002	10	1117.5	310.5	23025	-1
23729	3696	80.347824	46	304.5	373	23027	-1
23730	4914	169.44827	29	604	352	23028	-1
23731	2280	99.130432	23	1456.5	366.5	23029	-1
23732	7689.9995	174.77272	44	785	379.5	23030	-1
23733	14436	165.93103	87	787	397	23030	-1
23734	4586	114.65	40	765.5	396	23030	-1
23735	12500	148.80952	84	759	406	23030	-1
23736	5129	122.11905	42	201.5	406	23031	-1
23737	3748	93.699997	40	194	425	23031	-1
23738	12778	161.74684	79	409	455.5	23034	-1
23739	3818	86.772728	44	395	455.5	23034	-1
23740	636	63.599998	10	1349	440	23036	-1
23741	5177	147.91429	35	1943.5	432	23037	-1
23742	6991.9995	258.96295	27	1218	492	23039	-1
23743	21110	281.46667	75	682.5	453	23040	-1
23744	1293	107.75	12	1883.5	437	23041	-1
23745	33151	360.33694	92	1877.5	448	23041	-1
23746	21661	288.81332	75	1857.5	471.5	23041	-1
23747	1717	90.368423	19	1628	478.5	23044	-1
23748	654	65.400002	10	703.5	472	23045	-1
23749	7111	161.61363	44	1479	477	23046	-1
23750	6277	153.09756	41	1455.5	489	23046	-1
23751	1031	85.916664	12	1486	503.5	23046	-1
23752	1517	108.35714	14	1419	537.5	23046	-1
23753	1427	95.133331	15	2045.5	474	23047	-1
23754	16829	169.9899	99	2042	496	23047	-1
23755	5060	158.125	32	1829	519	23049	-1
23756	11160	129.76744	86	229.5	538.5	23051	-1
23757	2196	87.839996	25	264.5	549	23051	-1
23758	3862	85.82222	45	196.5	551	23051	-1
23759	1093	64.294121	17	243.5	551.5	23051	-1
23760	3231	85.026314	38	230.5	559	23051	-1
23761	617	61.700001	10	245	564.5	23051	-1
23762	1824	67.555557	27	246	576.5	23051	-1
23763	10207	275.86487	37	660	527.5	23052	-1
23764	2994	115.15385	26	626	533	23052	-1
23765	17672	192.08696	92	655	543.5	23052	-1
23766	3125	104.16666	30	1709	557	23053	-1
23767	1417	74.578949	19	370.5	556	23055	-1
23768	8583	119.20834	72	111.5	562.5	23057	-1
23769	19332	284.29413	68	121	592	23057	-1
23770	1279	75.235291	17	877	575	23060	-1
23771	4944	235.42857	21	891.5	595.5	23060	-1
23772	2840	105.18519	27	1269.5	581.5	23062	-1
23773	15781	194.82716	81	1281.5	585	23062	-1
23774	7653	153.06	50	1269	596	23062	-1
23775	4239	114.56757	37	1259	602.5	23062	-1
23776	1993.9999	94.952377	21	1268	604	23062	-1
23777	2014	100.7	20	1251.5	605	23062	-1
23778	5962	104.59649	57	1974.5	605	23063	-1
23779	2160	98.181816	22	472	597	23065	-1
23780	1924	87.454544	22	483	604.5	23065	-1
23781	12519.001	149.03572	84	468	612.5	23065	-1
23782	13260	301.36365	44	1346	608	23067	-1
23783	12160	202.66667	60	1327.5	610	23067	-1
23784	1372	98	14	1311	619.5	23067	-1
23785	8986	142.63492	63	1322	622.5	23067	-1
23786	1593	83.842102	19	1339	627	23067	-1
23787	2956	123.16666	24	453	616.5	23068	-1
23788	2186	109.3	20	1527	611.5	23069	-1
23789	2845	113.8	25	1629.5	636	23073	-1
23790	4694	167.64285	28	1645.5	652	23073	-1
23791	6643	184.52777	36	1632	677	23073	-1
23792	11543	125.46739	92	644.5	648	23074	-1
23793	6162	150.29268	41	1429.5	652	23075	-1
23794	21317	266.46249	80	1847.5	691	23078	-1
23795	5957	152.74359	39	991.5	666	23081	-1
23796	1058	62.235294	17	93	673	23083	-1
23797	8312	213.1282	39	1089.5	716	23084	-1
23798	1373	65.380951	21	482	677	23085	-1
23799	3328	144.69565	23	494	682.5	23085	-1
23800	4268	133.375	32	465.5	708	23085	-1
23801	1392	99.428574	14	1536.5	711.5	23088	-1
23802	868	86.800003	10	1557	715.5	23088	-1
23803	2435	162.33333	15	877	704	23090	-1
23804	3471	138.84	25	891	726	23090	-1
23805	1251	89.35714	14	892	734.5	23090	-1
23806	1134	66.705879	17	1889	764.5	23093	-1
23807	9098	178.39215	51	123	749	23094	-1
23808	2393	113.95238	21	1665	738.5	23095	-1
23809	13775	264.90384	52	1475.5	758.5	23097	-1
23810	18522	319.34482	58	1373.5	760	23099	-1
23811	6355.9995	129.71428	49	1387.5	767.5	23099	-1
23812	1253	83.533333	15	1369	784.5	23099	-1
23813	3668	135.85185	27	1379	785	23099	-1
23814	11512	255.82222	45	1353.5	788	23099	-1
23815	2731	210.07692	13	1360.5	792.5	23099	-1
23816	1379	91.933334	15	988	767.5	23102	-1
23817	1207	92.846153	13	1580	786	23105	-1
23818	6711	172.07692	39	1779	804.5	23106	-1
23819	7131	155.02174	46	1223.5	805	23107	-1
23820	8790	105.90362	83	1962	799	23108	-1
23821	3296	117.71429	28	1982.5	798.5	23108	-1
23822	19708	199.07071	99	1987	810	23108	-1
23823	4108	74.69091	55	534.5	835.5	23113	-1
23824	1993	68.724136	29	603	846.5	23116	-1
23825	928	61.866665	15	344	832.5	23118	-1
23826	5799	78.364868	74	311.5	847.5	23118	-1
23827	12690	264.375	48	1465.5	847	23120	-1
23828	599	59.900002	10	122.5	833.5	23121	-1
23829	2407	75.21875	32	1884	867.5	23125	-1
23830	1374	59.739132	23	43.5	856.5	23126	-1
23831	10278	321.1875	32	1546.5	912.5	23128	-1
23832	1780	77.391304	23	1153	872	23129	-1
23833	10960	163.58209	67	1611.5	905.5	23131	-1
23834	10856	119.2967	91	436.5	893	23132	-1
23835	2980	106.42857	28	446.5	914	23132	-1
23836	1316	65.800003	20	418	929	23132	-1
23837	2776	115.66666	24	1082.5	890	23133	-1
23838	62322.004	642.49487	97	1105.5	899	23133	-1
23839	5929	134.75	44	2033.5	903	23134	-1
23840	9252	130.30986	71	551.5	891.5	23135	-1
23841	6316	166.21053	38	1659.5	915.5	23136	-1
23842	1035	60.882355	17	1281.5	908.5	23138	-1
23843	2139	61.114285	35	1265	913.5	23138	-1
23844	4106	293.28571	14	1252.5	914.5	23138	-1
23845	3709	65.070175	57	1274	925	23138	-1
23846	847.99994	65.230766	13	197	945	23143	-1
23847	2300	65.714287	35	417.5	933.5	23150	-1
23848	20690	232.47191	89	909	946	23152	-1
23849	2430	115.71429	21	896.5	943.5	23152	-1
23850	1242	95.53846	13	1008	946	23153	-1
23851	7568	109.68116	69	1013.5	970	23153	-1
23852	1128	86.769234	13	1020	988	23153	-1
23853	740	67.272728	11	1330	972.5	23161	-1
23854	3921.0002	145.22223	27	1307	1000	23161	-1
23855	3093	70.295456	44	156	1014.5	23165	-1
23856	12127	216.55357	56	1616.5	1027.5	23166	-1
23857	1577	112.64286	14	832.5	991	23167	-1
23858	3903	111.51428	35	1733.5	1015.5	23170	-1
23859	17042	200.49411	85	1718.5	1019.5	23170	-1
23860	29257	365.71249	80	1735	1036	23170	-1
23861	1843	153.58333	12	1717	1037	23170	-1
23862	1227	64.578949	19	578.5	1061.5	23172	-1
23863	3938	87.511108	45	527	1045	23176	-1
23864	2223	105.85714	21	376	1060.5	23178	-1
23865	1512	75.599998	20	363	1079	23178	-1
23866	1390	106.92308	13	1454.5	1061	23180	-1
23867	829	69.083336	12	1453.5	1070.5	23180	-1
23868	1637	96.294121	17	1459	1075.5	23180	-1
23869	904	69.53846	13	1919.5	1079.5	23181	-1
23870	22516	239.53192	94	1899	1084.5	23181	-1
23871	910	75.833336	12	2036	1059	23184	-1
23872	6766	173.48718	39	1203.5	1080	23190	-1
23873	9345	161.1207	58	1175	1098	23190	-1
23874	2966	197.73334	15	1160	1102.5	23190	-1
23875	6232	78.886078	79	360	1082	23191	-1
23876	6850	428.125	16	320.5	1085	23191	-1
23877	3537	107.18182	33	358.5	1094.5	23191	-1
23878	1342	103.23077	13	345.5	1101.5	23191	-1
23879	2719	151.05556	18	1323.5	1108.5	23193	-1
23880	2738	136.89999	20	1343	1110.5	23193	-1
23881	2544	121.14286	21	1329.5	1122	23193	-1
23882	1150	88.46154	13	1327	1135.5	23193	-1
23883	625	56.81818	11	500	1113	23194	-1
23884	5494	140.8718	39	914.5	1089	23195	-1
23885	2722	100.81481	27	909.5	1114	23195	-1
23886	10094	186.92592	54	1688	1127	23196	-1
23887	7694.9995	97.40506	79	417	1099.5	23197	-1
23888	9005	150.08333	60	435.5	1115	23197	-1
23889	957	63.799999	15	404.5	1121	23197	-1
23890	1291	58.68182	22	422.5	1136	23197	-1
23891	1879	60.612904	31	742	1113	23198	-1
23892	6034	223.48148	27	1160.5	1106.5	23200	-1
23893	6922	197.77142	35	870	1119	23201	-1
23894	3513	117.1	30	1563	1141.5	23202	-1
23895	8227	139.44067	59	1593.5	1144	23202	-1
23896	1329	88.599998	15	1585	1143.5	23202	-1
23897	713	71.300003	10	1574.5	1146	23202	-1
23898	13432	248.74074	54	1604.5	1153.5	23202	-1
23899	13314	302.59091	44	847	1117.5	23204	-1
23900	8624	165.84616	52	1936.5	1118	23206	-1
23901	9269	128.73611	72	372.5	1148	23207	-1
23902	2966	109.85185	27	454	1172	23212	-1
23903	1895	65.344826	29	286.5	1180	23216	-1
23904	16469	211.14102	78	1253.5	1180.5	23217	-1
23905	19907	245.76543	81	1848.5	1215.5	23220	-1
23906	4670	89.807693	52	886.5	1189.5	23221	-1
23907	22608	269.14285	84	1612	1207	23224	-1
23908	6245	130.10417	48	1583.5	1218	23224	-1
23909	8713	322.7037	27	1598	1231.5	23224	-1
23910	4996	86.137932	58	130	1215.5	23225	-1
23911	12093	191.95238	63	1748.5	1259.5	23232	-1
23912	16049	281.5614	57	1663.5	1292.5	23238	-1
23913	11947	132.74445	90	1971.5	1301.5	23240	-1
23914	8043	103.11539	78	294	1269	23241	-1
23915	7701.9995	179.11627	43	295	1300	23241	-1
23916	2047	127.9375	16	1210.5	1282	23242	-1
23917	3578	83.209305	43	977.5	1281	23243	-1
23918	5329	140.23685	38	986	1294.5	23243	-1
23919	753	62.75	12	1862	1333	23245	-1
23920	8769	134.9077	65	35	1288	23246	-1
23921	5577	83.238808	67	38.5	1304	23246	-1
23922	12242	249.83673	49	22.5	1324.5	23246	-1
23923	3123	97.59375	32	1448.5	1302.5	23248	-1
23924	6459	179.41667	36	1436.5	1308	23248	-1
23925	3132.0002	136.17392	23	1444.5	1309.5	23248	-1
23926	5991	103.29311	58	753	1318.5	23249	-1
23927	11130	347.8125	32	1331.5	1302.5	23251	-1
23928	5669	177.15625	32	1590	1325.5	23252	-1
23929	6919	230.63333	30	481	1308.5	23253	-1
23930	2959	174.05882	17	1136.5	1339	23255	-1
23931	1399	63.590908	22	322.5	1344	23259	-1
23932	2920.0002	78.918922	37	342.5	1349.5	23259	-1
23933	1498	68.090912	22	253.5	1338.5	23260	-1
23934	971	80.916664	12	840	1387	23261	-1
23935	4777	129.10811	37	871.5	1390.5	23261	-1
23936	6364	93.588234	68	1613.5	1355	23265	-1
23937	2675	74.305557	36	590.5	1361.5	23269	-1
23938	2146	74	29	604	1377	23269	-1
23939	1249	104.08334	12	1443	1396	23273	-1
23940	4400	125.71429	35	1455	1402.5	23273	-1
23941	2027	75.074074	27	2008	1421	23274	-1
23942	1682	62.296295	27	14	1422	23280	-1
23943	20645.998	299.21738	69	5	1429.5	23280	-1
23944	2070	172.5	12	1230.5	1402	23281	-1
23945	5213	173.76666	30	1220	1418.5	23281	-1
23946	7584	154.77551	49	1228	1428	23281	-1
23947	1275	127.5	10	1241	1459	23281	-1
23948	685	62.272728	11	154	1449	23285	-1
23949	4850	161.66667	30	1586	1453.5	23286	-1
23950	9485	263.47223	36	774.5	1432.5	23287	-1
23951	2655	98.333336	27	1260	1459	23291	-1
23952	7644	77.21212	99	1509.5	1459.5	23294	-1
23953	4767	170.25	28	1962	1449	23296	-1
23954	4669	111.16666	42	1925.5	1467	23296	-1
23955	4233	151.17857	28	1954	1466	23296	-1
23956	4071	96.928574	42	1953.5	1474	23296	-1
23957	4326	75.894737	57	1947	1483.5	23296	-1
23958	6773	74.428574	91	313.5	1491.5	23297	-1
23959	3802.0002	67.89286	56	295.5	1502	23297	-1
23960	1469	133.54546	11	734.5	1497.5	23299	-1
23961	15141	172.05682	88	846.5	1495	23302	-1
23962	14815	161.03261	92	850.5	1507.5	23302	-1
23963	3140	101.29032	31	455	1487	23303	-1
23964	6772	79.670586	85	472	1497.5	23303	-1
23965	12366	179.21739	69	643	1509.5	23304	-1
23966	1002	62.625	16	622.5	1516.5	23304	-1
23967	822	54.799999	15	158	1533	23307	-1
23968	1302	72.333336	18	587.5	1535.5	23313	-1
23969	4994	87.614037	57	585	1543	23313	-1
23970	4324	216.2	20	931	1572	23317	-1
23971	3275	131	25	1822.5	1562.5	23320	-1
23972	10426	212.77551	49	1838	1575	23320	-1
23973	2258	102.63636	22	1829	1574.5	23320	-1
23974	6415	91.64286	70	396	1584	23321	-1
23975	2917	116.68	25	1294	1567	23324	-1
23976	3945	187.85715	21	1356.5	1581	23324	-1
23977	4163	126.15151	33	1298	1588	23324	-1
23978	2073	115.16666	18	1337.5	1589	23324	-1
23979	22419.998	283.79745	79	1313.5	1597.5	23324	-1
23980	30019	384.85898	78	1766	1568	23326	-1
23981	9598	234.09756	41	1786.5	1573.5	23326	-1
23982	3970	147.03703	27	1753	1574	23326	-1
23983	15573	255.29507	61	1499	1580.5	23327	-1
23984	1011	72.214287	14	1440.5	1626	23327	-1
23985	9053	192.61702	47	651	1606	23328	-1
23986	9405	125.4	75	632	1606.5	23328	-1
23987	1632	68	24	615.5	1620	23328	-1
23988	7019	269.96155	26	1164.5	1579.5	23329	-1
23989	1121	74.73333	15	1168	1597.5	23329	-1
23990	2790	90	31	1160	1616.5	23329	-1
23991	8254	97.105881	85	386	1599.5	23333	-1
23992	1471	91.9375	16	746.5	1604.5	23334	-1
23993	2795	103.51852	27	192	1621	23335	-1
23994	5539	145.76315	38	833.5	1651.5	23336	-1
23995	16383	341.3125	48	1054	1629	23337	-1
23996	2118	100.85714	21	1084.5	1642.5	23337	-1
23997	1989	104.68421	19	1061.5	1667.5	23337	-1
23998	577	57.700001	10	1989.5	1623	23338	-1
23999	4493	124.80556	36	1953.5	1670.5	23338	-1
24000	6748	204.48485	33	1652	1662	23341	-1
24001	29550	343.60464	86	1671	1674.5	23341	-1
24002	1250	62.5	20	490.5	1654.5	23342	-1
24003	4256	115.02702	37	480.5	1656.5	23342	-1
24004	878	79.818184	11	1742	1663.5	23343	-1
24005	2784	89.80645	31	1770	1667	23343	-1
24006	16969	206.93903	82	1738.5	1680	23343	-1
24007	11384	196.27586	58	1737.5	1691.5	23343	-1
24008	3959	188.5238	21	1758.5	1695.5	23343	-1
24009	2829	108.80769	26	965	1690	23344	-1
24010	1064	106.4	10	967.5	1705.5	23344	-1
24011	1887	62.900002	30	226.5	1675.5	23345	-1
24012	5401	234.82608	23	241.5	1707	23345	-1
24013	21036	273.19479	77	1846.5	1713.5	23346	-1
24014	4791	108.88636	44	769.5	1709	23348	-1
24015	1167	64.833336	18	63	1742	23350	-1
24016	4743	112.92857	42	967.5	1708	23351	-1
24017	1668	104.25	16	954	1717	23351	-1
24018	5494	137.35001	40	1911	1735	23353	-1
24019	9277	154.61667	60	637.5	1768	23354	-1
24020	3964	80.897957	49	41	1775	23356	-1
24021	4249	69.655739	61	277.5	1770.5	23357	-1
24022	4881	212.21739	23	875	1747.5	23358	-1
24023	3881	121.28125	32	890	1769.5	23358	-1
24024	23937	288.39758	83	882	1773	23358	-1
24025	1066	88.833336	12	891.5	1781	23358	-1
24026	6447	280.30435	23	887	1806	23358	-1
24027	2241	86.192307	26	1971	1767.5	23359	-1
24028	10814	135.175	80	590.5	1779	23361	-1
24029	3495	194.16667	18	600	1811	23361	-1
24030	6067	141.09302	43	1548.5	1805	23363	-1
24031	20257	259.70514	78	1567	1817	23363	-1
24032	21851	326.13434	67	1558	1832	23363	-1
24033	7421	157.89362	47	1804.5	1829	23364	-1
24034	13031	210.17741	62	699	1821.5	23366	-1
24035	1679	104.9375	16	71.5	1839	23367	-1
24036	6688	163.12195	41	58	1842	23367	-1
24037	13409	197.19118	68	1356.5	1816	23368	-1
24038	15745	281.16071	56	1353	1839.5	23368	-1
24039	899	89.900002	10	1341.5	1838	23368	-1
24040	7612	96.354431	79	419	1818.5	23369	-1
24041	5804	165.82857	35	422.5	1851.5	23369	-1
24042	1465	77.105263	19	142.5	1826	23372	-1
24043	4127	137.56667	30	150.5	1852	23372	-1
24044	24507	408.45001	60	1085.5	1834	23373	-1
24045	8921	387.86957	23	1099.5	1835	23373	-1
24046	1194	79.599998	15	1063	1856.5	23373	-1
24047	1940	121.25	16	1096.5	1866	23373	-1
24048	1849	108.76471	17	1209.5	1862.5	23375	-1
24049	2269	126.05556	18	1893.5	1883.5	23376	-1
24050	3926	118.9697	33	1887.5	1888.5	23376	-1
24051	8802	103.55294	85	2039.5	1932	23379	-1
24052	10544.001	128.58537	82	146	1925.5	23380	-1
24053	8300	153.7037	54	1832.5	1943	23384	-1
24054	776	77.599998	10	1832.5	1966	23384	-1
24055	4209	110.76316	38	1129	1995	23386	-1
24056	4216	145.3793	29	450.5	1957	23387	-1
24057	4949	95.17308	52	434.5	1967	23387	-1
24058	3226	119.48148	27	453	1993	23387	-1
24059	7512	79.073685	95	22	1985	23388	-1
24060	1544	85.777779	18	1324	2011	23390	-1
24061	4418	80.327271	55	2013.5	1991.5	23392	-1
24062	12444	207.39999	60	1521	1995	23393	-1
24063	1053	55.421051	19	1883.5	2027	23395	-1
24064	6097	127.02084	48	1888.5	2045.5	23395	-1
24065	2077	86.541664	24	12.5	2046	23396	-1
24066	8445	159.33963	53	675	6.5	23400	-1
24067	3854	142.74074	27	942	2.5	23403	-1
24068	1788.0001	85.14286	21	981	24	23403	-1
24069	1434	75.473686	19	965	26.5	23403	-1
24070	5262	128.34146	41	1113.5	9	23404	-1
24071	3164	95.878784	33	1102.5	14	23404	-1
24072	3211	100.34375	32	1321	21	23406	-1
24073	3853	128.43333	30	1337.5	24	23406	-1
24074	1001	62.5625	16	1483	16	23407	-1
24075	14484	254.10527	57	1571	26	23408	-1
24076	7571	176.06976	43	1592	28	23408	-1
24077	2141	97.318184	22	1585	46.5	23408	-1
24078	14012	218.9375	64	1926	32.5	23410	-1
24079	6784	147.47826	46	513	41	23411	-1
24080	9841	149.10606	66	494.5	61	23411	-1
24081	4363	101.46512	43	1026.5	33.5	23412	-1
24082	7595.0005	96.139244	79	1044	45.5	23412	-1
24083	1454	69.238098	21	1035.5	52	23412	-1
24084	1321	77.705879	17	1026	56	23412	-1
24085	1237	82.466667	15	1263	47	23413	-1
24086	1345	79.117645	17	1256	72	23413	-1
24087	8882	240.05405	37	1246.5	85.5	23413	-1
24088	5523	120.06522	46	1500.5	49.5	23415	-1
24089	740	67.272728	11	1480	66	23415	-1
24090	4997	94.28302	53	1517.5	44.5	23416	-1
24091	1458	97.199997	15	1129	51	23417	-1
24092	12819	246.51923	52	1128.5	75.5	23417	-1
24093	1016.9999	78.230766	13	1101.5	91.5	23417	-1
24094	5359	116.5	46	30	105.5	23418	-1
24095	4861	78.403229	62	1021	72.5	23420	-1
24096	8340	124.47762	67	1012.5	78	23420	-1
24097	13463	280.47916	48	1038	86	23420	-1
24098	730.00006	66.36364	11	1405	78	23421	-1
24099	3330	123.33334	27	1373.5	118.5	23421	-1
24100	13574	234.03448	58	954	85.5	23422	-1
24101	1959	122.4375	16	924.5	83.5	23422	-1
24102	1576	87.555557	18	949.5	92	23422	-1
24103	1605	114.64286	14	906.5	92	23422	-1
24104	3478	165.61905	21	776.5	122.5	23423	-1
24105	2925	94.354836	31	707	101.5	23426	-1
24106	9482	148.15625	64	1529.5	111	23427	-1
24107	987.00006	65.800003	15	394	99.5	23428	-1
24108	774	77.400002	10	271.5	119	23429	-1
24109	1054	81.07692	13	276	152.5	23429	-1
24110	7137.0005	88.111115	81	831	136.5	23431	-1
24111	1849	108.76471	17	1497.5	134.5	23434	-1
24112	930	77.5	12	1031.5	167	23435	-1
24113	1114	85.692307	13	1396	156.5	23437	-1
24114	4768	74.5	64	638	181.5	23438	-1
24115	21689	225.92708	96	1713.5	193.5	23439	-1
24116	26095	266.27551	98	1223.5	180.5	23441	-1
24117	9233	167.87273	55	1246.5	190.5	23441	-1
24118	760	63.333332	12	559	200	23443	-1
24119	5970	119.4	50	1362	175.5	23444	-1
24120	1370	91.333336	15	276	170	23445	-1
24121	1403	100.21429	14	257.5	188.5	23445	-1
24122	6444	82.615387	78	47	203.5	23446	-1
24123	793	72.090912	11	916.5	183.5	23447	-1
24124	5524	134.7317	41	903.5	186.5	23447	-1
24125	3025	116.34615	26	755.5	193.5	23448	-1
24126	3712	106.05714	35	1428.5	193.5	23449	-1
24127	1955	97.75	20	1418	201.5	23449	-1
24128	1943	102.26316	19	1708.5	238.5	23451	-1
24129	6527	151.7907	43	986.5	204.5	23452	-1
24130	1613	80.650002	20	1103	209	23454	-1
24131	8396	171.34694	49	1813	218.5	23455	-1
24132	2757	102.11111	27	1825	233	23455	-1
24133	2189	121.61111	18	151	217.5	23456	-1
24134	1124	74.933334	15	433	217.5	23457	-1
24135	1073	97.545456	11	398.5	253.5	23457	-1
24136	1777	104.52941	17	427	253	23457	-1
24137	1428	89.25	16	440	257	23457	-1
24138	1076	89.666664	12	1271.5	215.5	23458	-1
24139	10758	219.55103	49	1283	227	23458	-1
24140	2164	90.166664	24	1247.5	235.5	23458	-1
24141	1594	88.555557	18	1275.5	249.5	23458	-1
24142	2872	124.86957	23	1259	255	23458	-1
24143	6630	236.78572	28	825.5	241.5	23460	-1
